valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
FLORENCEA,FLORENCEA,FLORENCEA,FLORENCEA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18001,FLORENCIA,CAQUETÁ,88.89,19290,FLORENCIA,CAUCA,88.89,15276,FLORESTA,BOYACÁ,70.59
Floarenci,FLOARENCI,FLOARENCI,FLOARENCI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18001,FLORENCIA,CAQUETÁ,88.89,19290,FLORENCIA,CAUCA,88.89,5059,ARMENIA,ANTIOQUIA,62.50
Florencla,FLORENCLA,FLORENCLA,FLORENCLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18001,FLORENCIA,CAQUETÁ,88.89,19290,FLORENCIA,CAUCA,88.89,15276,FLORESTA,BOYACÁ,70.59
GIRO,GIRO,GIRO,GIRO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68307,GIRÓN,SANTANDER,88.89,5306,GIRALDO,ANTIOQUIA,72.73,25307,GIRARDOT,CUNDINAMARCA,66.67
GIRO SANTANDER,GIRO SANTANDER,GIRO SANTANDER,GIRO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68307,GIRÓN,SANTANDER,92.89,5306,GIRALDO,ANTIOQUIA,72.73,25307,GIRARDOT,CUNDINAMARCA,66.67
"GIRO, SANTANDER",GIRO SANTANDER,GIRO SANTANDER,GIRO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68307,GIRÓN,SANTANDER,92.89,5306,GIRALDO,ANTIOQUIA,72.73,25307,GIRARDOT,CUNDINAMARCA,66.67
GRON SANTANDER,GRON SANTANDER,GRON SANTANDER,GRON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68307,GIRÓN,SANTANDER,92.89,41298,GARZÓN,HUILA,80.00,41013,AGRADO,HUILA,60.00
HATANUEVO LA GUAJIRA,HATANUEVO LA GUAJIRA,HATANUEVO LA GUAJIRA,HATANUEVO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44378,HATONUEVO,LA GUAJIRA,92.89,76041,ANSERMANUEVO,VALLE DEL CAUCA,66.67,68147,CAPITANEJO,SANTANDER,63.16
NEIA,NEIA,NEIA,NEIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17486,NEIRA,CALDAS,88.89,41001,NEIVA,HUILA,88.89,5861,VENECIA,ANTIOQUIA,72.73
NEVA,NEVA,NEVA,NEVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41001,NEIVA,HUILA,88.89,52405,LEIVA,NARIÑO,66.67,17486,NEIRA,CALDAS,66.67
PALONUEVO ATLÁNTICO,PALONUEVO ATLANTICO,PALONUEVO ATLANTICO,PALONUEVO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8558,POLONUEVO,ATLÁNTICO,92.89,44378,HATONUEVO,LA GUAJIRA,77.78,23570,PUEBLO NUEVO,CÓRDOBA,76.19
PLORENCIA,PLORENCIA,PLORENCIA,PLORENCIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18001,FLORENCIA,CAQUETÁ,88.89,19290,FLORENCIA,CAUCA,88.89,23855,VALENCIA,CÓRDOBA,70.59
TULA,TULA,TULA,TULA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76834,TULUÁ,VALLE DEL CAUCA,88.89,15837,TUTA,BOYACÁ,75.00,5093,BETULIA,ANTIOQUIA,72.73
VALLEDUP,VALLEDUP,VALLEDUP,VALLEDUP,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,88.89,76863,VERSALLES,VALLE DEL CAUCA,58.82,73854,VALLE DE SAN JUAN,TOLIMA,56.00
VARICHARA,VARICHARA,VARICHARA,VARICHARA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68079,BARICHARA,SANTANDER,88.89,68169,CHARTA,SANTANDER,66.67,15218,COVARACHÍA,BOYACÁ,63.16
ANAPOINA CUNDINAMARCA,ANAPOINA CUNDINAMARCA,ANAPOINA CUNDINAMARCA,ANAPOINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25035,ANAPOIMA,CUNDINAMARCA,91.50,66045,APÍA,RISARALDA,66.67,52683,SANDONÁ,NARIÑO,66.67
ARACATA,ARACATA,ARACATA,ARACATA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47053,ARACATACA,MAGDALENA,87.50,81001,ARAUCA,ARAUCA,76.92,5145,CARAMANTA,ANTIOQUIA,75.00
BECERRIN,BECERRIN,BECERRIN,BECERRIN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,87.50,15162,CERINZA,BOYACÁ,66.67,68162,CERRITO,SANTANDER,66.67
BOSCANIA,BOSCANIA,BOSCANIA,BOSCANIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20060,BOSCONIA,CESAR,87.50,54498,OCAÑA,NORTE DE SANTANDER,76.92,25817,TOCANCIPÁ,CUNDINAMARCA,70.59
Cartagona,CARTAGONA,CARTAGONA,CARTAGONA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,87.50,15299,GARAGOA,BOYACÁ,75.00,5150,CAROLINA,ANTIOQUIA,70.59
Florenc,FLORENC,FLORENC,FLORENC,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18001,FLORENCIA,CAQUETÁ,87.50,19290,FLORENCIA,CAUCA,87.50,68271,FLORIÁN,SANTANDER,71.43
GUARANDO,GUARANDO,GUARANDO,GUARANDO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70265,GUARANDA,SUCRE,87.50,41013,AGRADO,HUILA,71.43,5318,GUARNE,ANTIOQUIA,71.43
Girardet,GIRARDET,GIRARDET,GIRARDET,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25307,GIRARDOT,CUNDINAMARCA,87.50,5308,GIRARDOTA,ANTIOQUIA,82.35,5306,GIRALDO,ANTIOQUIA,66.67
Monterla,MONTERLA,MONTERLA,MONTERLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23001,MONTERÍA,CÓRDOBA,87.50,23466,MONTELÍBANO,CÓRDOBA,73.68,85162,MONTERREY,CASANARE,70.59
SABENETA,SABENETA,SABENETA,SABENETA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5631,SABANETA,ANTIOQUIA,87.50,63690,SALENTO,QUINDÍO,66.67,68673,SAN BENITO,SANTANDER,66.67
TENEFIFE MAGDALENA,TENEFIFE MAGDALENA,TENEFIFE MAGDALENA,TENEFIFE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47798,TENERIFE,MAGDALENA,91.50,5861,VENECIA,ANTIOQUIA,53.33,25506,VENECIA,CUNDINAMARCA,53.33
VALLEDUPAR574,VALLEDUPAR574,VALLEDUPAR574,VALLEDUPAR574,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,86.96,73854,VALLE DE SAN JUAN,TOLIMA,53.33,86865,VALLE DEL GUAMUEZ,PUTUMAYO,53.33
ACASIAS,ACASIAS,ACASIAS,ACASIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,85.71,5154,CAUCASIA,ANTIOQUIA,80.00,68152,CARCASÍ,SANTANDER,71.43
APE HUILA,APE HUILA,APE HUILA,APE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41016,AIPE,HUILA,89.71,23068,AYAPEL,CÓRDOBA,66.67,5321,GUATAPÉ,ANTIOQUIA,60.00
Aguarul Casanare,AGUARUL CASANARE,AGUARUL CASANARE,AGUARUL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,89.71,41885,YAGUARÁ,HUILA,71.43,76233,DAGUA,VALLE DEL CAUCA,66.67
Aguazal Casanare,AGUAZAL CASANARE,AGUAZAL CASANARE,AGUAZAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,89.71,68013,AGUADA,SANTANDER,76.92,47318,GUAMAL,MAGDALENA,76.92
AlBINA CAQUETA,ALBINA CAQUETA,ALBINA CAQUETA,ALBINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18029,ALBANIA,CAQUETÁ,80.92,44035,ALBANIA,LA GUAJIRA,76.92,68020,ALBANIA,SANTANDER,76.92
Armenis - Quindio,ARMENIS QUINDIO,ARMENIS QUINDIO,ARMENIS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63001,ARMENIA,QUINDÍO,89.71,5059,ARMENIA,ANTIOQUIA,85.71,5789,TÁMESIS,ANTIOQUIA,71.43
BARANAO,BARANAO,BARANAO,BARANAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8078,BARANOA,ATLÁNTICO,85.71,41078,BARAYA,HUILA,76.92,44078,BARRANCAS,LA GUAJIRA,75.00
BARAONA,BARAONA,BARAONA,BARAONA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8078,BARANOA,ATLÁNTICO,85.71,13052,ARJONA,BOLÍVAR,76.92,41078,BARAYA,HUILA,76.92
BARBPSA SANTANDER,BARBPSA SANTANDER,BARBPSA SANTANDER,BARBPSA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68077,BARBOSA,SANTANDER,89.71,5079,BARBOSA,ANTIOQUIA,85.71,52079,BARBACOAS,NARIÑO,62.50
BOLIBAR,BOLIBAR,BOLIBAR,BOLIBAR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19100,BOLÍVAR,CAUCA,85.71,68101,BOLÍVAR,SANTANDER,85.71,76100,BOLÍVAR,VALLE DEL CAUCA,85.71
BORANOA,BORANOA,BORANOA,BORANOA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8078,BARANOA,ATLÁNTICO,85.71,54498,OCAÑA,NORTE DE SANTANDER,66.67,13894,ZAMBRANO,BOLÍVAR,66.67
CARATAGENA,CARATAGENA,CARATAGENA,CARATAGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.59,68001,BUCARAMANGA,SANTANDER,66.67,81736,SARAVENA,ARAUCA,66.67
CARRERA 10 No. 19- 65 PISO 5 CAMACOL,CARRERA 10 NO 19 65 PISO 5 CAMACOL,CARRERA 10 NO 19 65 PISO 5 CAMACOL,CARRERA 10 NO 19 65 PISO 5 CAMACOL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13074,BARRANCO DE LOBA,BOLÍVAR,40.00,19760,SOTARÁ PAISPAMBA,CAUCA,40.00,73148,CARMEN DE APICALÁ,TOLIMA,39.22
CARRERA 8 No. 7-25 TELEFAX 869-0132,CARRERA 8 NO 7 25 TELEFAX 869 0132,CARRERA 8 NO 7 25 TELEFAX 869 0132,CARRERA 8 NO 7 25 TELEFAX 869 0132,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13074,BARRANCO DE LOBA,BOLÍVAR,40.00,81220,CRAVO NORTE,ARAUCA,35.56,13001,CARTAGENA DE INDIAS,BOLÍVAR,33.96
CHIBOLO MAGDALENA,CHIBOLO MAGDALENA,CHIBOLO MAGDALENA,CHIBOLO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47170,CHIVOLO,MAGDALENA,89.71,52203,COLÓN,NARIÑO,66.67,86219,COLÓN,PUTUMAYO,66.67
COINK S A SANTANDER,COINK S A SANTANDER,COINK S A SANTANDER,COINK S A,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68209,CONFINES,SANTANDER,62.82,52207,CONSACÁ,NARIÑO,62.50,5150,CAROLINA,ANTIOQUIA,58.82
CORAZAL,CORAZAL,CORAZAL,CORAZAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70215,COROZAL,SUCRE,85.71,15215,CORRALES,BOYACÁ,66.67,85125,HATO COROZAL,CASANARE,63.16
Carrera 25 No. 31-50 Centro Histórico,CARRERA 25 NO 31 50 CENTRO HISTORICO,CARRERA 25 NO 31 50 CENTRO HISTORICO,CARRERA 25 NO 31 50 CENTRO HISTORICO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47161,CERRO DE SAN ANTONIO,MAGDALENA,39.29,13620,SAN CRISTÓBAL,BOLÍVAR,36.73,5652,SAN FRANCISCO,ANTIOQUIA,36.73
Carrera 6 No. 3-19 Piso 3,CARRERA 6 NO 3 19 PISO 3,CARRERA 6 NO 3 19 PISO 3,CARRERA 6 NO 3 19 PISO 3,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,46.51,13074,BARRANCO DE LOBA,BOLÍVAR,45.00,94343,BARRANCOMINAS,GUAINÍA,43.24
Chibolo,CHIBOLO,CHIBOLO,CHIBOLO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47170,CHIVOLO,MAGDALENA,85.71,52203,COLÓN,NARIÑO,66.67,86219,COLÓN,PUTUMAYO,66.67
GUITAMA,GUITAMA,GUITAMA,GUITAMA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15238,DUITAMA,BOYACÁ,85.71,47318,GUAMAL,MAGDALENA,76.92,50318,GUAMAL,META,76.92
ITSMINA,ITSMINA,ITSMINA,ITSMINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27361,ISTMINA,CHOCÓ,85.71,17653,SALAMINA,CALDAS,66.67,47675,SALAMINA,MAGDALENA,66.67
ITSMINA CHOCÓ,ITSMINA CHOCO,ITSMINA CHOCO,ITSMINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27361,ISTMINA,CHOCÓ,89.71,17653,SALAMINA,CALDAS,66.67,47675,SALAMINA,MAGDALENA,66.67
Infrida - Guainía,INFRIDA GUAINIA,INFRIDA GUAINIA,INFRIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,94001,INÍRIDA,GUAINÍA,89.71,76275,FLORIDA,VALLE DEL CAUCA,71.43,85430,TRINIDAD,CASANARE,66.67
LURUACA,LURUACA,LURUACA,LURUACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8421,LURUACO,ATLÁNTICO,85.71,68318,GUACA,SANTANDER,66.67,25322,GUASCA,CUNDINAMARCA,61.54
MATAMBO,MATAMBO,MATAMBO,MATAMBO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8433,MALAMBO,ATLÁNTICO,85.71,73067,ATACO,TOLIMA,66.67,19256,EL TAMBO,CAUCA,66.67
MOSQUE CUNDINAMARCA,MOSQUE CUNDINAMARCA,MOSQUE CUNDINAMARCA,MOSQUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25473,MOSQUERA,CUNDINAMARCA,89.71,52473,MOSQUERA,NARIÑO,85.71,25279,FÓMEQUE,CUNDINAMARCA,65.54
Marmate,MARMATE,MARMATE,MARMATE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17442,MARMATO,CALDAS,85.71,13433,MAHATES,BOLÍVAR,71.43,13440,MARGARITA,BOLÍVAR,62.50
NATALAGA HUILA,NATALAGA HUILA,NATALAGA HUILA,NATALAGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41483,NÁTAGA,HUILA,89.71,68432,MÁLAGA,SANTANDER,71.43,73483,NATAGAIMA,TOLIMA,70.59
NORASI,NORASI,NORASI,NORASI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17495,NORCASIA,CALDAS,85.71,13490,NOROSÍ,BOLÍVAR,83.33,5040,ANORÍ,ANTIOQUIA,72.73
PALIMRA,PALIMRA,PALIMRA,PALIMRA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,85.71,76126,CALIMA,VALLE DEL CAUCA,76.92,68522,PALMAR,SANTANDER,76.92
PALMIDA,PALMIDA,PALMIDA,PALMIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15022,ALMEIDA,BOYACÁ,85.71,76520,PALMIRA,VALLE DEL CAUCA,85.71,68522,PALMAR,SANTANDER,76.92
PALMRIA,PALMRIA,PALMRIA,PALMRIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,85.71,68522,PALMAR,SANTANDER,76.92,15022,ALMEIDA,BOYACÁ,71.43
PIVIJAI MAGADALENA,PIVIJAI MAGADALENA,PIVIJAI MAGADALENA,PIVIJAI MAGADALENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50350,LA MACARENA,META,55.17,15407,VILLA DE LEYVA,BOYACÁ,50.00,52565,PROVIDENCIA,NARIÑO,48.28
RAPELON,RAPELON,RAPELON,RAPELON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8606,REPELÓN,ATLÁNTICO,85.71,25599,APULO,CUNDINAMARCA,66.67,54518,PAMPLONA,NORTE DE SANTANDER,66.67
SAMPUAS,SAMPUAS,SAMPUAS,SAMPUAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70670,SAMPUÉS,SUCRE,85.71,52720,SAPUYES,NARIÑO,71.43,15646,SAMACÁ,BOYACÁ,61.54
SANETA,SANETA,SANETA,SANETA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5631,SABANETA,ANTIOQUIA,85.71,15686,SANTANA,BOYACÁ,76.92,25436,MANTA,CUNDINAMARCA,72.73
SIMPUES,SIMPUES,SIMPUES,SIMPUES,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70670,SAMPUÉS,SUCRE,85.71,52354,IMUÉS,NARIÑO,83.33,52720,SAPUYES,NARIÑO,71.43
TRUBACO,TRUBACO,TRUBACO,TRUBACO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,8421,LURUACO,ATLÁNTICO,71.43,73067,ATACO,TOLIMA,66.67
TUBARCO,TUBARCO,TUBARCO,TUBARCO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,8832,TUBARÁ,ATLÁNTICO,76.92,73067,ATACO,TOLIMA,66.67
TUBRACO,TUBRACO,TUBRACO,TUBRACO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,8832,TUBARÁ,ATLÁNTICO,76.92,8421,LURUACO,ATLÁNTICO,71.43
TURBACI,TURBACI,TURBACI,TURBACI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,13838,TURBANA,BOLÍVAR,71.43,5837,TURBO,ANTIOQUIA,66.67
TURBUCO,TURBUCO,TURBUCO,TURBUCO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,5837,TURBO,ANTIOQUIA,83.33,8421,LURUACO,ATLÁNTICO,71.43
Turbacp,TURBACP,TURBACP,TURBACP,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,85.71,13838,TURBANA,BOLÍVAR,71.43,5837,TURBO,ANTIOQUIA,66.67
ajuazul casanare,AJUAZUL CASANARE,AJUAZUL CASANARE,AJUAZUL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,89.71,70429,MAJAGUAL,SUCRE,66.67,5887,YARUMAL,ANTIOQUIA,57.14
aquazul casanare,AQUAZUL CASANARE,AQUAZUL CASANARE,AQUAZUL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,89.71,25151,CÁQUEZA,CUNDINAMARCA,57.14,15600,RÁQUIRA,BOYACÁ,57.14
iguazul Casanare,IGUAZUL CASANARE,IGUAZUL CASANARE,IGUAZUL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,89.71,52317,GUACHUCAL,NARIÑO,62.50,47318,GUAMAL,MAGDALENA,61.54
sogamo},SOGAMO,SOGAMO,SOGAMO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15759,SOGAMOSO,BOYACÁ,85.71,73319,GUAMO,TOLIMA,72.73,18756,SOLANO,CAQUETÁ,66.67
ARIPORIO,ARIPORIO,ARIPORIO,ARIPORIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15442,MARIPÍ,BOYACÁ,71.43,85250,PAZ DE ARIPORO,CASANARE,63.64,5040,ANORÍ,ANTIOQUIA,61.54
BARONA ATLANTICO,BARONA ATLANTICO,BARONA ATLANTICO,BARONA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13052,ARJONA,BOLÍVAR,83.33,8078,BARANOA,ATLÁNTICO,80.92,5079,BARBOSA,ANTIOQUIA,76.92
CALAR QUINDIO,CALAR QUINDIO,CALAR QUINDIO,CALAR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63130,CALARCÁ,QUINDÍO,87.33,13140,CALAMAR,BOLÍVAR,83.33,95015,CALAMAR,GUAVIARE,83.33
CARETE,CARETE,CARETE,CARETE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23162,CERETÉ,CÓRDOBA,83.33,23090,CANALETE,CÓRDOBA,71.43,25612,RICAURTE,CUNDINAMARCA,71.43
CARTAGENA45,CARTAGENA45,CARTAGENA45,CARTAGENA45,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,66.67,81736,SARAVENA,ARAUCA,63.16,13001,CARTAGENA DE INDIAS,BOLÍVAR,60.00
CARTAGENA827904,CARTAGENA827904,CARTAGENA827904,CARTAGENA827904,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,54.55,13001,CARTAGENA DE INDIAS,BOLÍVAR,52.94,81736,SARAVENA,ARAUCA,52.17
Calica Cundinamarca,CALICA CUNDINAMARCA,CALICA CUNDINAMARCA,CALICA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25126,CAJICÁ,CUNDINAMARCA,87.33,76126,CALIMA,VALLE DEL CAUCA,83.33,63130,CALARCÁ,QUINDÍO,76.92
EL CASTILO META,EL CASTILO META,EL CASTILO META,EL CASTILO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50251,EL CASTILLO,META,99.24,76246,EL CAIRO,VALLE DEL CAUCA,77.78,50245,EL CALVARIO,META,70.67
GALALA,GALALA,GALALA,GALALA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8296,GALAPA,ATLÁNTICO,83.33,68296,GALÁN,SANTANDER,72.73,52022,ALDANA,NARIÑO,66.67
Malcao,MALCAO,MALCAO,MALCAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44430,MAICAO,LA GUAJIRA,83.33,8433,MALAMBO,ATLÁNTICO,76.92,5425,MACEO,ANTIOQUIA,72.73
Malcao La Guajira,MALCAO LA GUAJIRA,MALCAO LA GUAJIRA,MALCAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44430,MAICAO,LA GUAJIRA,87.33,8433,MALAMBO,ATLÁNTICO,76.92,5425,MACEO,ANTIOQUIA,72.73
ORUCUE,ORUCUE,ORUCUE,ORUCUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85230,OROCUÉ,CASANARE,83.33,85263,PORE,CASANARE,60.00,19785,SUCRE,CAUCA,54.55
REVERA-HUILA,REVERA HUILA,REVERA HUILA,REVERA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41615,RIVERA,HUILA,87.33,73624,ROVIRA,TOLIMA,66.67,25120,CABRERA,CUNDINAMARCA,61.54
"SOCAHA, CUNDINAMARCA",SOCAHA CUNDINAMARCA,SOCAHA CUNDINAMARCA,SOCAHA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15757,SOCHA,BOYACÁ,90.91,25754,SOACHA,CUNDINAMARCA,87.33,54498,OCAÑA,NORTE DE SANTANDER,72.73
TURBA,TURBA,TURBA,TURBA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,83.33,13838,TURBANA,BOLÍVAR,83.33,5837,TURBO,ANTIOQUIA,80.00
ibaque,IBAQUE,IBAQUE,IBAQUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73001,IBAGUÉ,TOLIMA,83.33,25841,UBAQUE,CUNDINAMARCA,83.33,25178,CHIPAQUE,CUNDINAMARCA,71.43
medida,MEDIDA,MEDIDA,MEDIDA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25438,MEDINA,CUNDINAMARCA,83.33,15022,ALMEIDA,BOYACÁ,76.92,73408,LÉRIDA,TOLIMA,66.67
BARBOCAS,BARBOCAS,BARBOCAS,BARBOCAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52079,BARBACOAS,NARIÑO,82.35,5079,BARBOSA,ANTIOQUIA,80.00,68077,BARBOSA,SANTANDER,80.00
PALVITERBO,PALVITERBO,PALVITERBO,PALVITERBO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17877,VITERBO,CALDAS,82.35,41524,PALERMO,HUILA,70.59,70523,PALMITO,SUCRE,70.59
Amazonas Cundinamaca,AMAZONAS CUNDINAMACA,AMAZONAS CUNDINAMACA,CUNDINAMACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73124,CAJAMARCA,TOLIMA,60.00,73226,CUNDAY,TOLIMA,58.82,15646,SAMACÁ,BOYACÁ,58.82
BOGOTO,BOGOTO,BOGOTO,BOGOTO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",62.50,27205,CONDOTO,CHOCÓ,61.54,68464,MOGOTES,SANTANDER,61.54
SANDER QUILACHAO,SANDER QUILACHAO,SANDER QUILACHAO,SANDER QUILACHAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19698,SANTANDER DE QUILICHAO,CAUCA,78.95,52835,SAN ANDRÉS DE TUMACO,NARIÑO,55.56,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,54.05
TURABA,TURABA,TURABA,TURABA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,76.92,13838,TURBANA,BOLÍVAR,76.92,5837,TURBO,ANTIOQUIA,72.73
VALLLE,VALLLE,VALLLE,VALLLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76863,VERSALLES,VALLE DEL CAUCA,66.67,20001,VALLEDUPAR,CESAR,62.50,25875,VILLETA,CUNDINAMARCA,61.54
ANGÉLICA PAOLA BERMÚDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,ANGELICA PAOLA BERMUDEZ PORTILLA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15332,GÜICÁN DE LA SIERRA,BOYACÁ,47.06,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,46.15,50110,BARRANCA DE UPÍA,META,45.83
BOGOÁ,BOGOA,BOGOA,BOGOA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",66.67,20060,BOSCONIA,CESAR,61.54,25200,COGUA,CUNDINAMARCA,60.00
CAICACIA,CAICACIA,CAICACIA,CAICACIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,80.00,5154,CAUCASIA,ANTIOQUIA,75.00,25126,CAJICÁ,CUNDINAMARCA,71.43
