"DM_INSTITUCION_COD_INSTITUCION","NOMBRE","CCB_NIT_INST","ORDEN","SUBORDEN","NIVEL_INSTITUCION","CLASIFICACION_ORGANICA","SECTOR","NATURALEZA_JURIDICA","TIPO_INSTITUCION","IDMUNICIPIO","MUNICIPIO","IDDEPARTAMENTO","DEPARTAMENTO","DIRECCION","FAX","EMAIL","CCB_TELEFONO","CCB_PAGINA_WEB","LONGITUD","LATITUD","ESTADO_INS","NOMBRE_REPRESENTANTE","CARGO_REPRESENTANTE"
"1196","ALCALDIA DE TOCANCIPA","899999428","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","817","TOCANCIPÁ","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 11 6-12    "",""direccionGenerada"":""Calle 11 6-12""}","8574121",,"8574547","http://www.tocancipa-cundinamarca.gov.co","-73,910823","4,965002","ACTIVA","Walfrando Adolfo Forero Bejarano",
"795","ALCALDIA DE MUTISCUA","890503233","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","480","MUTISCUA","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""Calle 8 #2-48, Mutiscua (Norte de Santander)  "",""direccionGenerada"":""Calle 8 #2-48, Mutiscua (Norte de Santander)""}","5292010",,"5292010","http://www.mutiscua-nortedesantander.gov.co","-72,746803","7,300196","ACTIVA","MISAEL  GAMBOA ROJAS",
"65","ALCALDIA DE ALCALA","891901079","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","20","ALCALÁ","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""Cra. 8a No. 5-35  "",""direccionGenerada"":""Cra. 8a No. 5-35""}","2004169",,"2004171","http://www.alcala.gov.co","-76,167375","4,168711","ACTIVA","GUSTAVO ADOLFO HERNANDEZ CARDONA",
"459","ALCALDIA DE QUIMBAYA","890000613","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","594","QUIMBAYA","63","QUINDÍO","{""bis"":false,""complemento"":""Carrera 6 Calle 12 Esquina - Quimbaya    "",""direccionGenerada"":""Carrera 6 Calle 12 Esquina - Quimbaya""}","7520533",,"7520533","www.quimbaya-quindio.gov.co","-75,761865","4,625907","ACTIVA","Juan Manuel Rodriguez Brito",
"904","ALCALDIA DE PROVIDENCIA - NARIÑO","800222498","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","565","PROVIDENCIA","52","NARIÑO","{""bis"":false,""complemento"":""Centro Administrativo Municipal de Providencia Nariño  "",""direccionGenerada"":""Centro Administrativo Municipal de Providencia Nariño""}","7496096",,"7496096","http://www.providencia-narino.gov.co","-77,59743","1,239018","ACTIVA","JOSE FLORENCIO PORTILLO ASMAZA",
"1219","ALCALDIA DE UBALA","899999385","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","839","UBALÁ","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Carrera 3 No. 2-38  "",""direccionGenerada"":""Carrera 3 No. 2-38""}","8537007",,"8537000","http://www.ubala-cundinamarca.gov.co","-73,534989","4,743647","ACTIVA","CRISPIN DE JESUS BELTRAN URREGO",
"512","ALCALDIA DE ZARZAL","891900624","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","895","ZARZAL","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""Carrera 9 # 10 - 36  "",""direccionGenerada"":""Carrera 9 # 10 - 36""}","922208666",,"922208666","http://www.zarzal-valle.gov.co","-76,072854","4,394865","ACTIVA","Alexander Gómez Salazar",
"317","ALCALDIA DE DAGUA","800100514","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","233","DAGUA","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""CARRERA 10 No. 9-30   "",""direccionGenerada"":""CARRERA 10 No. 9-30""}","2450276",,,"http://dagua-valle.gov.co","-76,690846","3,658519","ACTIVA","Karol Villarejo",
"323","ALCALDIA DE ALTOS DEL ROSARIO - BOLIVAR","800254879","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","30","ALTOS DEL ROSARIO","13","BOLÍVAR","{""bis"":false,""complemento"":""Barrio Marcelo - Calle de la Alcaldía  "",""direccionGenerada"":""Barrio Marcelo - Calle de la Alcaldía""}","2879144",,"3145276790","http://www.altosdelrosario-bolivar.gov.co","-74,164365","8,792732","ACTIVA","JACINTO  RODRIGUEZ",
"1074","ALCALDIA DE SAN SEBASTIAN DE BUENAVISTA","891780054","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","692","SAN SEBASTIÁN DE BUENAVISTA","47","MAGDALENA","{""bis"":false,""complemento"":""CLL 3   "",""direccionGenerada"":""Calle 5 con carrera 5 esquina""}","6898705",,"3135089750","http://www.sansebastiandebuenavista-magdalena.gov.co","-74,351193","9,240301","ACTIVA","JIVANILDO BORDETH MERIÑO",
"174","ALCALDIA DE CAJIBIO","891500864","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","191","CAJIBIO","19","CAUCA","{""bis"":false,""complemento"":""calle  5  Numero  1/34/38  "",""direccionGenerada"":""calle  5  Numero  1/34/38""}","8490008",,"8490109","http://www.cajibiocauca.gov.co",,,"ACTIVA","DIANA CAROLINA CABANILLAS VALENCIA",
"129","ALCALDIA DE BARRANCO DE LOBA","800015991","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","74","BARRANCO DE LOBA","13","BOLÍVAR","{""bis"":false,""complemento"":""Carrera 12 No. 15A-20 Calle de la Iglesia - Palacio Municipal  "",""direccionGenerada"":""Carrera 12 No. 15A-20 Calle de la Iglesia - Palacio Municipal""}","4290816",,"4290734","http://www.barrancodeloba-bolivar.gov.co","-74,11248","8,94862","ACTIVA","Henrique Ballesteros Peinado",
"45","ALCALDIA DE BELEN DE LOS ANDAQUIES","800095134","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","94","BELÉN DE LOS ANDAQUÍES","18","CAQUETÁ","{""bis"":false,""complemento"":""Calle 5 No   4 - 42 Centro Administrativo.  "",""direccionGenerada"":""Calle 5 No   4 - 42 Centro Administrativo.""}","4316202",,"4316202","NO DISPONIBLE","-75,872318","1,420014","ACTIVA","Magno Tomas Rosero Barrera",
"1109","ALCALDIA DE SANTO DOMINGO DE SILOS","890506128","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","743","SILOS","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""Palacio Municipal   "",""direccionGenerada"":""Palacio Municipal""}","5676039",,"5676001","http://www.santodomingodesilos-nortedesantander.gov.co","-72,756994","7,204824","ACTIVA","Pedro Antonio Vera Mantilla",
"170","ALCALDIA DE CACOTA","800099234","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","125","CÁCOTA","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""CARRERA 3 No. 3-57 CENTRO CACOTA  "",""direccionGenerada"":""CARRERA 3 No. 3-57 CENTRO CACOTA""}","5290010",,"5290010","http://cacota-nortedesantander.gov.co","-72,642495","7,268697","ACTIVA","JESUS EDUARDO ARAQUE JAIMES",
"251","ALCALDIA DE COLOMBIA","892115007","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","206","COLOMBIA","41","HUILA","{""bis"":false,""complemento"":""Calle 6 No 3-74 "",""direccionGenerada"":""Calle 6 No 3-74""}","8319697",,"8319697","http://www.colombia-huila.gov.co","-74,802472","3,376614","ACTIVA","ISAURO  LOZANO DIAZ",
"703","ALCALDIA DE LA PLAYA DE BELEN","800000681","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","398","LA PLAYA","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""Calle 4 No 1 13 Casa Municipal   "",""direccionGenerada"":""Calle 4 No 1 13 Casa Municipal""}","5632128",,"3164463203","http://www.laplayadebelen-nortedesantander.gov.co","-73,237889","8,214035","ACTIVA","Yoly Margarita Ruedas Leon",
"1271","ALCALDIA DE VISTA HERMOSA","892099173","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","711","VISTAHERMOSA","50","META","{""bis"":false,""complemento"":""Carrera 13 calle 9  esquina"",""direccionGenerada"":"" - Carrera 13 calle 9  esquina""}","3147569909",,"3147569909","https://www.vistahermosa-meta.gov.co","-73,752512","3,127883","ACTIVA","JUAN ANDRES GOMEZ LOPEZ",
"502","ALCALDIA DE TULUA","891900272","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","834","TULUÁ","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""Carrera 25 No. 25-04  "",""direccionGenerada"":""Carrera 25 No. 25-04""}","2339318",,"2339300","http://www.tulua.gov.co","-76,191499","4,089869","ACTIVA","Gustavo Adolfo Velez Roman",
"1126","ALCALDIA DE SINCELEJO","800104062","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","1","SINCELEJO","70","SUCRE","{""bis"":false,""complemento"":""Carrera 17 No. 22 - 42 Centro Ejecutivo Los Andes  "",""direccionGenerada"":""Carrera 17 No. 22 - 42 Centro Ejecutivo Los Andes""}","952748208",,"2826264","https://www.alcaldiadesincelejo.gov.co","-75,390557","9,304577","ACTIVA","Yahir Fernando Acuña Cardales",
"546","ALCALDIA DE EL GUAMO - TOLIMA","890702015","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","319","GUAMO","73","TOLIMA","{""bis"":false,""complemento"":""carrera 11 Palacio Municipal   "",""direccionGenerada"":""carrera 11 Palacio Municipal""}","2271461",,"2271461","http://www.elguamo-tolima.gov.co","-74,974795","4,02926","ACTIVA","RAFAEL  MONROY GUZMAN",
"1204","ALCALDIA DE TOTORO","800031874","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","824","TOTORÓ","19","CAUCA","{""bis"":false,""complemento"":""Calle 3 No 6-25 CAM - Totoró     "",""direccionGenerada"":""Calle 3 No 6-25 CAM - Totoró""}","8275023",,"8275130","http://www.totoro-cauca.gov.co","-76,40173","2,509941","ACTIVA","JORGE LUIS PIZO ANDELA",
"157","ALCALDIA DE BUENAVISTA - CORDOBA","800096739","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","79","BUENAVISTA","23","CÓRDOBA","{""bis"":false,""complemento"":""Calle 11 Kra 11 47  "",""direccionGenerada"":""Calle 11 Kra 11 47""}","7712292",,"7713682","http://WWW.BUENAVISTA-CORDOBA.GOV.CO","-75,482981","8,222953","ACTIVA","Jhon Mario Berrio Soto",
"445","ALCALDIA DE PEREIRA","891480030","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","1","PEREIRA","66","RISARALDA","{""bis"":false,""complemento"":""Carrera 7 Nº 18-55 Piso 3  "",""direccionGenerada"":""Carrera 7 Nº 18-55 Piso 3""}","3332044",,"3248016","http://www.pereira.gov.co","-75,690601","4,808717","ACTIVA","Mauricio Salazar Pelaez",
"1265","ALCALDIA DE VILLARRICA - CAUCA","817002675","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","845","VILLA RICA","19","CAUCA","{""bis"":false,""complemento"":""cra 2 1-187  "",""direccionGenerada"":""cra 2 1-187""}","8486212",,"8486212","http://www.villarica-cauca.gov.co","-76,46153","3,175799","ACTIVA","Maria Edis Dinas",
"79","ALCALDIA DE AMBALEMA","800100048","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","30","AMBALEMA","73","TOLIMA","{""bis"":false,""complemento"":""calle 9 No 2-52 Palacio Municipal      "",""direccionGenerada"":""calle 9 No 2-52 Palacio Municipal""}","2856192",,"2856549","http://ambalema-tolima.gov.co","-74,766701","4,782836","ACTIVA","Marco Tulio Velasquez Pulido",
"1258","ALCALDIA DE VILLAHERMOSA","800100145","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","870","VILLAHERMOSA","73","TOLIMA","{""bis"":false,""complemento"":""Calle 8 No. 4-42  "",""direccionGenerada"":""Calle 8 No. 4-42""}","2533082",,"2533082","http://www.villahermosa-tolima.gov.co","-74,600817","3,936661","ACTIVA","Ivan Mauricio Pulido Rodriguez",
"173","ALCALDIA DE CAJAMARCA","890700859","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","124","CAJAMARCA","73","TOLIMA","{""bis"":false,""complemento"":""CALLE 6 Nº 7-52 ESQUINA   "",""direccionGenerada"":""CALLE 6 Nº 7-52 ESQUINA""}","98870047",,"2870015","NO DISPONIBLE","-75,426844","4,441792","ACTIVA","Camilo Ernesto Valencia Agudelo",
"1177","ALCALDIA DE TENERIFE","891780057","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","798","TENERIFE","47","MAGDALENA","{""bis"":false,""complemento"":""PLAZA CENTRAL  "",""direccionGenerada"":""PLAZA CENTRAL""}","4860517",,"3006556619","http://www.tenerife-magdalena.gov.co","-74,858425","9,898413","ACTIVA","Jorge Miguel Mercado Botero",
"1025","ALCALDIA DE SAN FRANCISCO - CUNDINAMARCA","899999173","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","658","SAN FRANCISCO","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 4 No. 7-56    "",""direccionGenerada"":""Calle 4 No. 7-56""}","8478394",,,"http://www.sanfrancisco-cundinamarca.gov.co","-74,291386","4,974252","ACTIVA","Jorge Enrique Infante Bermudez",
"768","ALCALDIA DE EL COLEGIO","890680162","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","245","EL COLEGIO","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Carrera 7 No.9-36   "",""direccionGenerada"":""Carrera 7 No.9-36""}","8475540",,"8475057","http://www.elcolegio-cundinamarca.gov.co","-74,2633","4,3451","ACTIVA","DIEGO ANDRES LOPEZ SUAREZ",
"428","ALCALDIA DE MISTRATO","800031075","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","456","MISTRATÓ","66","RISARALDA","{""bis"":false,""complemento"":""carrera 6 # 5-70   "",""direccionGenerada"":""carrera 6 # 5-70""}","3526245",,"3526002","http://mistrato.gov.co","-75,882128","5,299077","ACTIVA","Diego Parra Mejia Acevedo",
"720","ALCALDIA DE LEJANIAS","892099242","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","400","LEJANÍAS","50","META","{""bis"":false,""complemento"":""Cra. 12 No. 6 - 35  "",""direccionGenerada"":""Cra. 12 No. 6 - 35""}","6591007",,"6591014","NO DISPONIBLE","-74,024393","3,526086","ACTIVA","Nick Jefree Martinez Alba",
"676","ALCALDIA DE JURADO","891680402","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","372","JURADÓ","27","CHOCÓ","{""bis"":false,""complemento"":""Jurado - Chocó  "",""direccionGenerada"":""Jurado - Chocó""}","5213845",,"3207203643","http://www.jurado-choco.gov.co","-77,762046","7,102626","ACTIVA","JORGE ELIECER IBARGUEN HURTADO",
"1119","ALCALDIA DE SEVILLA VALLE","800100527","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","736","SEVILLA","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""Calle 51 No. 50-10  "",""direccionGenerada"":""Calle 51 No. 50-10""}","2197895",,"2196903","http://www.sevilla-valle.gov.co","-75,931004","4,274378","ACTIVA","Manuel Felipe Quintero Ceballos",
"415","ALCALDIA DE LA UNION NARIÑO","800099102","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","399","LA UNIÓN","52","NARIÑO","{""bis"":false,""complemento"":""Calle 12 No 1-20 "",""direccionGenerada"":""Calle 12 No 1-20""}","7265668",,"7265668","http://www.launion-narino.gov.co","-77,131962","1,599548","ACTIVA","FABIAN MAURICIO ECHEVERRIA PEINADO",
"999","ALCALDIA DE SAN AGUSTIN","891180056","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","668","SAN AGUSTÍN","41","HUILA","{""bis"":false,""complemento"":""Calle 3 Carrera 12 Esquina  "",""direccionGenerada"":""Calle 3 Carrera 12 Esquina""}","8373460",,"8373062","http://www.sanagustin-huila.gov.co","-76,270749","1,879826","ACTIVA","Heber Nel Muñoz Yasno",
"879","ALCALDIA DE PIVIJAY","891780050","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","551","PIVIJAY","47","MAGDALENA","{""bis"":false,""complemento"":""Calle 9 Nº 11-35  "",""direccionGenerada"":""Calle 9 Nº 11-35""}","4157898",,"4158798","NO DISPONIBLE","-74,614654","10,461181","ACTIVA","Jorge Ivan Salah Ropain",
"1097","ALCALDIA DE SANTA ROSA DEL NORTE","890481343","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","683","SANTA ROSA","13","BOLÍVAR","{""bis"":false,""complemento"":""Calle 16  27 - 73   "",""direccionGenerada"":""Calle 16  27 - 73""}","6297108",,"6297108","http://www.santarosadelnorte-bolivar.gov.co","-75,368501","10,445791","ACTIVA","Harvis Bello Elles",
"242","ALCALDIA DE CIENAGA DE ORO","800096746","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","189","CIÉNAGA DE ORO","23","CÓRDOBA","{""bis"":false,""complemento"":""Cra 17 Cll 5 Parque Principal   "",""direccionGenerada"":""Cra 17 Cll 5 Parque Principal""}","7561531",,"7569781","www.cienagadeoro-cordoba.gov.co","-75,621332","8,879215","ACTIVA","Alejandro Javier Mejia Castaño",
"1118","ALCALDIA DE SESQUILE","899999415","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","736","SESQUILÉ","25","CUNDINAMARCA","{""bis"":""false"",""complemento"":""Carrera 6 No 5-19"",""direccionGenerada"":""Carrera 6 No 5-19""}","8568104",,,"http://www.sesquile-cundinamarca.gov.co","-73,796925","5,045268","ACTIVA","Elsa Quintero Martínez",
"1148","ALCALDIA DE SUAZA","891180191","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","770","SUAZA","41","HUILA","{""bis"":false,""complemento"":""Calle 7 No 7 -03  "",""direccionGenerada"":""Calle 7 No 7 -03""}","8370287",,"8324036","http://www.suaza-huila.gov.co","-75,794971","1,97688","ACTIVA","Francisco  Cuellar Calderon",
"283","ALCALDIA DE CORDOBA BOLIVAR","800038613","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","212","CÓRDOBA","13","BOLÍVAR","{""bis"":false,""complemento"":""Avenida Luis Carlos Galan - CAM  "",""direccionGenerada"":"" - Avenida Luis Carlos Galan - CAM  ""}","4859044",,"4859044","http://www.cordoba-bolivar.gov.co","-74,827141","9,586792","ACTIVA","Carlos Andres Alvarez Tamara",
"307","ALCALDIA DE CUMARIBO","842000017","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","773","CUMARIBO","99","VICHADA","{""bis"":false,""complemento"":""Calle 8 Nº 13-37 Barrio el Centro (Parque Alcaldia)   "",""direccionGenerada"":""Calle 8 Nº 13-37 Barrio el Centro (Parque Alcaldia)""}","0",,"0","http://cumaribo-vichada.gov.co","-69,798685","4,444497","ACTIVA","Armel  Caracas Viveros",
"733","ALCALDIA DE LOURDES","890502611","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","418","LOURDES","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""CARRERA 4 # 3-36 MUNICIPIO DE LOURDES - NORTE DE SANTANDER   "",""direccionGenerada"":""MUNICIPIO DE LOURDES - NORTE DE SANTANDER""}","5866058",,,"http://www.lourdes-nortedesantander.gov.co","-72,831844","7,944831","ACTIVA","LORENZO MARTINEZ MONCADA",
"813","ALCALDIA DE NUQUI","891680076","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","495","NUQUÍ","27","CHOCÓ","{""bis"":false,""complemento"":""EDIFICIO DE LA ALCALDIA MUNICIPAL  "",""direccionGenerada"":""EDIFICIO DE LA ALCALDIA MUNICIPAL""}","6836006",,"6836269","http://www.alacaldiadenuqui.gov.co","-77,266697","5,709563","ACTIVA","YEFER ARLEY GAMBOA PALACIOS",
"678","ALCALDIA DE LA ARGENTINA","891180205","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","378","LA ARGENTINA","41","HUILA","{""bis"":false,""complemento"":""calle 6 No.  3-52  "",""direccionGenerada"":""calle 6 No.  3-52""}","8311609",,"8311609","http://www.laargentina-huila.gov.co","-75,978781","2,198444","ACTIVA","Fabian Ernesto Rincon Chavez",
"684","ALCALDIA DE LA CRUZ","800099098","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","378","LA CRUZ","52","NARIÑO","{""bis"":false,""complemento"":""Palacio Municipal Cr. 10 No. 2-25 Barrio Santander  "",""direccionGenerada"":""Palacio Municipal Cr. 10 No. 2-25 Barrio Santander""}","7266109",,"7266109","http://www.lacruz-narino.gov.co","-76,971119","1,600678","ACTIVA","LUIS CARLOS ZAMBRANO CARLOSAMA",
"659","ALCALDIA DE INZA","800004741","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","355","INZÁ","19","CAUCA","{""bis"":false,""complemento"":""Inza- Tierradentro  "",""direccionGenerada"":""Inza- Tierradentro""}","8252556",,"8252510","http://www.inzacauca.gov.co","-76,06517","2,55168","ACTIVA","Geidy Xiomara Ortega Trujillo",
"596","ALCALDIA DE GACHANCIPA","899999419","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","295","GACHANCIPÁ","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 6 Nº 2-10 Gachancipá  "",""direccionGenerada"":""Calle 6 Nº 2-10 Gachancipá""}","8578231",,"3138676009","http://gachancipa-cundinamarca.gov.co","-73,884664","4,980389","ACTIVA","Alfonso  Lopez Sanchez",
"666","ALCALDIA DE JAMUNDI","890399046","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","364","JAMUNDÍ","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""carrera 10 calle 10 esquina     "",""direccionGenerada"":""carrera 10 calle 10 esquina""}","5190969",,"5190969","http://www.jamundi.gov.co","-76,541073","3,262084","ACTIVA","PAOLA ANDREA CASTILLO GUTIERREZ",
"565","ALCALDIA DE EL TAMBO - NARIÑO","800099084","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","260","EL TAMBO","52","NARIÑO","{""bis"":false,""complemento"":""Barrio El Comercio - El Tambo    "",""direccionGenerada"":""Barrio El Comercio - El Tambo""}","7450121",,"7450135","NO DISPONIBLE","-77,391527","1,408111","ACTIVA","HECTOR FAUSTO FAJARDO ENRIQUEZ",
"716","ALCALDIA DE LA VIRGINIA","891480027","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","400","LA VIRGINIA","66","RISARALDA","{""bis"":""false"",""complemento"":""Carrera 8 No. 5-35  Zona Centro"",""direccionGenerada"":""Carrera 8 No. 5-35  Zona Centro""}","3674279",,"3682673","http://www.lavirginia-risaralda.gov.co","-75,8708458","4,888882324","ACTIVA","JUAN CARLOS BOTERO BARON",
"722","ALCALDIA DE LETICIA","899999302","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","1","LETICIA","91","AMAZONAS","{""bis"":false,""complemento"":""Calle 10 No. 10 - 47  "",""direccionGenerada"":""Calle 10 No. 10 - 47""}","5927590",,"575927590","http://www.leticia-amazonas.gov.co","-69,935907","-4,203165","ACTIVA","jorge luis mendoza muñoz",
"726","ALCALDIA DE LLORO","891680281","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","413","LLORÓ","27","CHOCÓ","{""bis"":false,""complemento"":""Palacio Municipal de Lloró   "",""direccionGenerada"":""Palacio Municipal de Lloró""}","6830114",,"3113101128","NO DISPONIBLE","-76,53145","5,50421","ACTIVA","MOISES  CORDOBA",
